postcode,suburb,state,latitude,longitude,dist
2148,Blacktown Westpoint,NSW,-33.7896,150.9,29.58
2148,Kings Park,NSW,-33.7896,150.9,29.58
2150,Parramatta,NSW,-33.8197,151.0067,19.17
2150,Harris Park,NSW,-33.8145,151.0054,19.46
2151,North Parramatta,NSW,-33.7816,151.0149,20.19
2151,North Rocks,NSW,-33.7816,151.0149,20.19
2152,Northmead,NSW,-33.7833,150.9833,22.68
2153,Winston Hills,NSW,-33.7761,150.9878,22.68
2153,Baulkham Hills,NSW,-33.75,151,23.26
2153,Bella Vista,NSW,-33.7373,150.955,27.49
2154,Castle Hill,NSW,-33.7333,151,24.39
2155,Rouse Hill,NSW,-33.6936,150.9374,31.67
2155,Kellyville Ridge,NSW,-33.7001,150.9286,31.87
2155,Beaumont Hills,NSW,-33.6936,150.9374,31.67
2155,Kellyville,NSW,-33.6936,150.9374,31.67
2156,Kenthurst,NSW,-33.6667,151,29.64
2156,Annangrove,NSW,-33.6578,150.9435,33.9
2156,Glenhaven,NSW,-33.7032,151.0069,26.19
2157,Glenorie,NSW,-33.6,151.0167,34.88
2158,Round Corner,NSW,-33.6771,151.0339,26.8
2158,Dural,NSW,-33.6833,151.0167,27.23
2159,Arcadia,NSW,-33.5578,151.0788,36.83
2159,Galston,NSW,-33.6527,151.0431,28.59
2159,Berrilee,NSW,-33.5578,151.0788,36.83
2159,Fiddletown,NSW,-33.6023,151.0557,33
2160,Merrylands West,NSW,-33.8361,150.9832,20.81
2160,Merrylands,NSW,-33.8333,150.9833,20.87
2161,Yennora,NSW,-33.8574,150.9809,20.7
2161,Guildford West,NSW,-33.8511,150.9723,21.56
2161,Old Guildford,NSW,-33.8574,150.9809,20.7
2161,Guildford,NSW,-33.8574,150.9809,20.7
2162,Sefton,NSW,-33.8826,151.0044,18.5
2162,Chester Hill,NSW,-33.8826,151.0044,18.5
2163,Villawood,NSW,-33.8833,150.9667,21.98
2163,Carramar,NSW,-33.8863,150.9781,20.95
2164,Smithfield,NSW,-33.85,150.9333,25.15
2164,Smithfield West,NSW,-33.8448,150.9161,26.79
2164,Wetherill Park,NSW,-33.8448,150.9161,26.79
2165,Fairfield East,NSW,-33.8694,150.9775,20.95
2165,Fairfield Heights,NSW,-33.8701,150.9453,23.92
2165,Fairfield,NSW,-33.8667,150.95,23.5
2165,Fairfield West,NSW,-33.8701,150.9453,23.92
2166,Lansvale,NSW,-33.8973,150.9528,23.39
2166,Canley Heights,NSW,-33.8928,150.9385,24.65
2166,Canley Vale,NSW,-33.8928,150.9385,24.65
2166,Cabramatta,NSW,-33.8928,150.9385,24.65
2167,Glenfield,NSW,-33.9667,150.9,29.99
2168,Sadleir,NSW,-33.9137,150.8761,30.65
2168,Ashcroft,NSW,-33.9176,150.8991,28.63
2168,Busby,NSW,-33.9137,150.8761,30.65
2168,Cartwright,NSW,-33.9266,150.8904,29.61
2168,Green Valley,NSW,-33.9137,150.8761,30.65
2168,Hinchinbrook,NSW,-33.9137,150.8761,30.65
2168,Miller,NSW,-33.9137,150.8761,30.65
2168,Heckenberg,NSW,-33.9137,150.8761,30.65
2170,Liverpool South,NSW,-33.9046,150.9324,25.37
2170,Casula Mall,NSW,-33.934,150.9122,27.83
2170,Hammondville,NSW,-33.9481,150.9537,24.63
2170,Lurnea,NSW,-33.934,150.9122,27.83
2170,Mount Pritchard,NSW,-33.8948,150.903,27.94
2170,Moorebank,NSW,-33.934,150.9122,27.83
2170,Prestons,NSW,-33.9429,150.8721,31.66
2170,Casula,NSW,-33.934,150.9122,27.83
2170,Liverpool,NSW,-33.925,150.9244,26.5
2170,Chipping Norton,NSW,-33.9168,150.9617,22.95
2170,Warwick Farm,NSW,-33.9134,150.9328,25.49
2171,Hoxton Park,NSW,-33.9188,150.8407,33.97
2171,West Hoxton,NSW,-33.9167,150.85,33.08
2171,Cecil Hills,NSW,-33.8837,150.8532,32.45
2171,Horningsea Park,NSW,-33.9451,150.843,34.32
2172,Voyager Point,NSW,-33.9666,150.9803,23.19
2172,Pleasure Point,NSW,-33.9666,150.9803,23.19
2172,Sandy Point,NSW,-33.9666,150.9803,23.19
2173,Holsworthy,NSW,-33.9833,150.9667,25.18
2173,Wattle Grove,NSW,-33.994,150.9399,27.91
2174,Edmondson Park,NSW,-33.9753,150.8598,33.8
2175,Horsley Park,NSW,-33.8449,150.8494,32.92
2176,Wakeley,NSW,-33.874,150.9089,27.28
2176,Prairiewood,NSW,-33.8713,150.8894,29.08
2176,Abbotsbury,NSW,-33.8775,150.8678,31.08
2176,Greenfield Park,NSW,-33.8713,150.8894,29.08
2176,St Johns Park,NSW,-33.8713,150.8894,29.08
2176,Bossley Park,NSW,-33.8713,150.8894,29.08
2176,Edensor Park,NSW,-33.8713,150.8894,29.08
2177,Bonnyrigg Heights,NSW,-33.8924,150.8813,29.91
2177,Bonnyrigg,NSW,-33.8924,150.8813,29.91
2178,Cecil Park,NSW,-33.8748,150.8382,33.81
2178,Mount Vernon,NSW,-33.8591,150.7945,37.87
2178,Kemps Creek,NSW,-33.8591,150.7945,37.87
2179,Leppington,NSW,-33.9643,150.8173,37.16
2179,Austral,NSW,-33.9365,150.8061,37.45
2190,Chullora,NSW,-33.9,151.05,14.59
2190,Greenacre,NSW,-33.8998,151.0561,14.03
2190,Mount Lewis,NSW,-33.9172,151.0478,15.3
2191,Belfield,NSW,-33.902,151.081,11.87
2192,Belmore,NSW,-33.9191,151.0897,11.81
2193,Ashbury,NSW,-33.9088,151.1206,8.75
2193,Canterbury,NSW,-33.9088,151.1206,8.75
2193,Hurlstone Park,NSW,-33.9088,151.1206,8.75
2194,Campsie,NSW,-33.9136,151.1031,10.43
2195,Lakemba,NSW,-33.9167,151.0833,12.23
2195,Wiley Park,NSW,-33.9206,151.0747,13.13
2196,Punchbowl,NSW,-33.9313,151.0599,14.87
2196,Roselands,NSW,-33.9313,151.0599,14.87
2197,Bass Hill,NSW,-33.8999,150.9979,19.31
2198,Georges Hall,NSW,-33.9156,150.9873,20.61
2199,Yagoona West,NSW,-33.9021,151.0223,17.14
2199,Yagoona,NSW,-33.9021,151.0223,17.14
2200,Bankstown,NSW,-33.9166,151.0333,16.55
2200,Mount Lewis,NSW,-33.9224,151.0231,17.64
2200,Bankstown North,NSW,-33.9224,151.0231,17.64
2200,Condell Park,NSW,-33.9224,151.0231,17.64
2200,Bankstown Square,NSW,-33.9224,151.0231,17.64
2200,Manahan,NSW,-33.9224,151.0231,17.64
2203,Dulwich Hill,NSW,-33.9041,151.1395,6.97
2204,Marrickville,NSW,-33.9167,151.1667,6.06
2204,Marrickville Metro,NSW,-33.9112,151.1557,6.25
2204,Marrickville South,NSW,-33.9167,151.1667,6.06
2205,Wolli Creek,NSW,-33.9369,151.1456,9.02
2205,Arncliffe,NSW,-33.9369,151.1456,9.02
2205,Turrella,NSW,-33.9369,151.1456,9.02
2206,Clemton Park,NSW,-33.9254,151.1033,11.05
2206,Undercliffe,NSW,-33.9247,151.1275,9.2
2206,Earlwood,NSW,-33.9265,151.1265,9.4
2207,Bardwell Valley,NSW,-33.9487,151.1199,11.55
2207,Bexley South,NSW,-33.95,151.1167,11.85
2207,Bardwell Park,NSW,-33.9487,151.1199,11.55
2207,Bexley,NSW,-33.95,151.1167,11.85
2207,Bexley North,NSW,-33.9487,151.1199,11.55
2208,Kingsway West,NSW,-33.9389,151.0997,12.19
2208,Kingsgrove,NSW,-33.9389,151.0997,12.19
2209,Narwee,NSW,-33.9473,151.0783,14.33
2209,Beverly Hills,NSW,-33.9473,151.0783,14.33
2210,Lugarno,NSW,-33.9833,151.0333,20.05
2210,Peakhurst Heights,NSW,-33.9639,151.0522,17.36
2210,Peakhurst,NSW,-33.9667,151.05,17.71
2210,Riverwood,NSW,-33.95,151.05,16.67
2211,Padstow,NSW,-33.95,151.0333,18.01
2212,Revesby North,NSW,-33.9498,151.0148,19.51
2212,Revesby,NSW,-33.95,151.0167,19.37
2213,Panania,NSW,-33.9625,150.9997,21.4
2213,East Hills,NSW,-33.9667,150.9833,22.95
2213,Picnic Point,NSW,-33.9625,150.9997,21.4
2214,Milperra,NSW,-33.9392,150.982,21.84
2216,Brighton-Le-Sands,NSW,-33.95,151.15,10.01
2216,Banksia,NSW,-33.9499,151.1565,9.71
2216,Kyeemagh,NSW,-33.95,151.15,10.01
2216,Rockdale,NSW,-33.95,151.1333,10.87
2217,Ramsgate Beach,NSW,-33.9736,151.1373,12.87
2217,Kogarah Bay,NSW,-33.9791,151.1233,14.06
2217,Beverley Park,NSW,-33.9736,151.1373,12.87
2217,Monterey,NSW,-33.9667,151.15,11.66
2217,Kogarah,NSW,-33.9631,151.1335,12.05
2217,Ramsgate,NSW,-33.9833,151.15,13.34
2218,Allawah,NSW,-33.9714,151.1197,13.53
2218,Carlton,NSW,-33.9714,151.1197,13.53
2219,Sans Souci,NSW,-33.9833,151.1333,14
2219,Sandringham,NSW,-33.9944,151.1359,15
2220,Hurstville,NSW,-33.9667,151.1,14.26
2220,Hurstville Westfield,NSW,-33.9642,151.0991,14.12
2221,South Hurstville,NSW,-33.9667,151.1,14.26
2221,Carss Park,NSW,-33.9863,151.1063,15.59
2221,Connells Point,NSW,-33.9833,151.0833,16.67
2221,Kyle Bay,NSW,-33.9863,151.1063,15.59
2221,Blakehurst,NSW,-33.9833,151.1,15.67
2222,Penshurst,NSW,-33.9667,151.0833,15.35
2223,Mortdale,NSW,-33.9667,151.0833,15.35
2223,Oatley,NSW,-33.9833,151.0667,17.73
2224,Sylvania Southgate,NSW,-34.0143,151.1023,18.4
2224,Sylvania Waters,NSW,-34.0167,151.1,18.74
2224,Kangaroo Point,NSW,-34.0143,151.1023,18.4
2224,Sylvania,NSW,-34.0167,151.1,18.74
2225,Oyster Bay,NSW,-34,151.0667,19.07
2226,Jannali,NSW,-34.0167,151.0667,20.49
2226,Como,NSW,-34,151.0667,19.07
2226,Bonnet Bay,NSW,-34,151.05,20.13
2227,Gymea,NSW,-34.0333,151.0833,21.12
2228,Miranda,NSW,-34.0333,151.1,20.35
2228,Yowie Bay,NSW,-34.05,151.1,22
2229,Dolans Bay,NSW,-34.0597,151.1267,22.06
2229,Caringbah,NSW,-34.05,151.1333,20.84
2229,Lilli Pilli,NSW,-34.0667,151.1167,23.1
2229,Taren Point,NSW,-34.0167,151.1167,18
2229,Port Hacking,NSW,-34.0667,151.1333,22.61
2230,Cronulla,NSW,-34.05,151.15,20.41
2230,Maianbar,NSW,-34.0778,151.1306,23.86
2230,Bundeena,NSW,-34.0833,151.15,24.01
2230,Woolooware,NSW,-34.05,151.1333,20.84
2231,Kurnell,NSW,-34.0167,151.2,16.08
2232,Sutherland,NSW,-34.106,151.0832,28.31
2232,Woronora,NSW,-34.0207,151.0479,21.94
2232,Audley,NSW,-34.106,151.0832,28.31
2232,Kareela,NSW,-34.0147,151.0827,19.43
2232,Grays Point,NSW,-34.0588,151.0817,23.64
2232,Kirrawee,NSW,-34.0337,151.0712,21.77
2232,Loftus,NSW,-34.0481,151.0512,24.14
2233,Engadine,NSW,-34.0667,151.0167,27.71
2233,Waterfall,NSW,-34.1352,150.995,35.05
2233,Heathcote,NSW,-34.0833,151.0167,29.17
2233,Woronora Heights,NSW,-34.0348,151.0277,24.35
2233,Yarrawarrah,NSW,-34.05,151.0333,25.3
2234,Bangor,NSW,-34.06,150.9807,29.36
2234,Alfords Point,NSW,-33.9933,151.0248,21.36
2234,Menai Central,NSW,-34.06,150.9807,29.36
2234,Barden Ridge,NSW,-34.0329,151.0054,25.62
2234,Lucas Heights,NSW,-34.06,150.9807,29.36
2234,Illawong,NSW,-33.998,151.0426,20.46
2234,Menai,NSW,-34.0126,151.0146,23.47
2250,Mount White,NSW,-33.3232,151.2282,61.07
2250,Mangrove Mountain,NSW,-33.3,151.2,63.62
2250,Calga,NSW,-33.3232,151.2282,61.07
2250,Point Clare,NSW,-33.4368,151.321,49.59
2250,Wendoree Park,NSW,-33.3232,151.2282,61.07
2250,Peats Ridge,NSW,-33.3167,151.2333,61.82
2250,Erina Fair,NSW,-33.3232,151.2282,61.07
2250,Erina,NSW,-33.4379,151.3836,51.05
2250,Lower Mangrove,NSW,-33.3232,151.2282,61.07
2250,West Gosford,NSW,-33.4208,151.3218,51.35
2250,Springfield,NSW,-33.3232,151.2282,61.07
2250,Tascott,NSW,-33.4508,151.3194,48.04
2250,Kulnura,NSW,-33.2259,151.2221,71.87
2250,East Gosford,NSW,-33.4385,151.3542,50.17
2250,Niagara Park,NSW,-33.382,151.3558,56.27
2250,Gosford,NSW,-33.4269,151.3418,51.11
2250,Kariong,NSW,-33.4397,151.2933,48.78
2250,Lisarow,NSW,-33.3808,151.3713,56.77
2250,Narara,NSW,-33.3958,151.3461,54.56
2250,Somersby,NSW,-33.361,151.2911,57.4
2250,Wyoming,NSW,-33.4048,151.3508,53.7
2250,Matcham,NSW,-33.417,151.4208,54.43
2251,Green Point,NSW,-33.4809,151.3966,46.99
2251,Davistown,NSW,-33.4833,151.3667,45.77
2251,Yattalunga,NSW,-33.4809,151.3966,46.99
2251,Copacabana,NSW,-33.4899,151.4306,47.37
2251,Macmasters Beach,NSW,-33.4809,151.3966,46.99
2251,Kincumber,NSW,-33.4833,151.4167,47.49
2251,Saratoga,NSW,-33.4757,151.3541,46.2
2251,Avoca Beach,NSW,-33.4667,151.4333,49.81
2251,Bensville,NSW,-33.5,151.3833,44.56
2256,Phegans Bay,NSW,-33.5008,151.3117,42.46
2256,Patonga,NSW,-33.5465,151.2712,36.73
2256,Woy Woy,NSW,-33.5,151.3333,43.06
2256,Pearl Beach,NSW,-33.5389,151.3028,38.15
2256,Koolewong,NSW,-33.4667,151.3167,46.26
2256,Blackwall,NSW,-33.5,151.3167,42.66
2257,Hardys Bay,NSW,-33.517,151.3423,41.5
2257,Umina Beach,NSW,-33.5287,151.3075,39.36
2257,Empire Bay,NSW,-33.5,151.3667,44.02
2257,Daleys Point,NSW,-33.5057,151.3482,42.86
2257,Ettalong Beach,NSW,-33.5167,151.3333,41.28
2257,St Huberts Island,NSW,-33.4957,151.3444,43.81
2257,Killcare,NSW,-33.5167,151.3667,42.28
2257,Pretty Beach,NSW,-33.5167,151.35,41.75
2257,Booker Bay,NSW,-33.5167,151.35,41.75
2258,Ourimbah,NSW,-33.3381,151.3499,60.89
2258,Kangy Angy,NSW,-33.3224,151.3951,63.62
2259,Halloran,NSW,-33.1934,151.3862,77.33
2259,Dooralong,NSW,-33.1833,151.35,77.77
2259,Lemon Tree,NSW,-33.1934,151.3862,77.33
2259,Ravensdale,NSW,-33.1475,151.2886,80.95
2259,Durren Durren,NSW,-33.2,151.4,76.9
2259,Kanwal,NSW,-33.2634,151.4797,72.33
2259,Jilliby,NSW,-33.2333,151.3833,72.94
2259,Mardi,NSW,-33.2834,151.4048,68.04
2259,Tacoma,NSW,-33.2855,151.4537,69.19
2259,Lake Munmorah,NSW,-33.1941,151.5704,82.67
2259,Hamlyn Terrace,NSW,-33.2506,151.4699,73.36
2259,Gwandalan,NSW,-33.1396,151.5876,88.86
2259,Mannering Park,NSW,-33.1505,151.5376,85.98
2259,Wyee,NSW,-33.1758,151.485,81.68
2259,Watanobbi,NSW,-33.2691,151.4318,70.28
2259,Wallarah,NSW,-33.2419,151.4565,73.87
2259,Chain Valley Bay,NSW,-33.1741,151.5802,85.07
2259,Wyong,NSW,-33.2835,151.4224,68.49
2259,Yarramalong,NSW,-33.2225,151.2775,72.55
2259,Warnervale,NSW,-33.2424,151.4598,73.91
2259,Wyongah,NSW,-33.2749,151.4904,71.5
2259,Summerland Point,NSW,-33.1391,151.5654,88.11
2259,Woongarrah,NSW,-33.2461,151.4772,74.06
2259,Tuggerawong,NSW,-33.2807,151.4763,70.42
2259,Tuggerah,NSW,-33.307,151.4159,65.82
2260,Terrigal,NSW,-33.45,151.45,52.15
2260,Forresters Beach,NSW,-33.4071,151.4639,57.01
2260,North Avoca,NSW,-33.459,151.4358,50.68
2260,Erina Heights,NSW,-33.4269,151.4132,53.14
2260,Wamberal,NSW,-33.4183,151.4462,55.2
2261,Shelly Beach,NSW,-33.3549,151.4722,62.63
2261,Chittaway Point,NSW,-33.3167,151.45,65.81
2261,Bay Village,NSW,-33.3549,151.4722,62.63
2261,Chittaway Bay,NSW,-33.3278,151.4294,64.01
2261,Killarney Vale,NSW,-33.3549,151.4722,62.63
2261,The Entrance,NSW,-33.35,151.5,64.18
2261,Tumbi Umbi,NSW,-33.3627,151.4473,60.94
2261,Long Jetty,NSW,-33.3667,151.4833,61.85
2261,Blue Bay,NSW,-33.3572,151.5,63.46
2261,Berkeley Vale,NSW,-33.35,151.4333,61.8
2261,Toowoon Bay,NSW,-33.358,151.4966,63.25
2261,Bateau Bay,NSW,-33.3812,151.4791,60.22
2261,Glenning Valley,NSW,-33.3537,151.426,61.19
2262,San Remo,NSW,-33.2153,151.5374,79.29
2262,Budgewoi,NSW,-33.2333,151.5667,78.57
2262,Halekulani,NSW,-33.2153,151.5374,79.29
2262,Blue Haven,NSW,-33.2074,151.4928,78.6
2262,Buff Point,NSW,-33.2153,151.5374,79.29
2262,Doyalson,NSW,-33.1972,151.5211,80.58
2263,Toukley,NSW,-33.2667,151.5333,73.89
2263,Noraville,NSW,-33.2659,151.5599,75.02
2263,Gorokan,NSW,-33.2667,151.5167,73.27
2263,Charmhaven,NSW,-33.2299,151.5029,76.58
2263,Lake Haven,NSW,-33.2401,151.5019,75.49
2263,Norah Head,NSW,-33.2798,151.5551,73.44
2264,Silverwater,NSW,-33.1162,151.4642,87.44
2264,Dora Creek,NSW,-33.0833,151.5,91.9
2264,Mirrabooka,NSW,-33.1162,151.4642,87.44
2264,Eraring,NSW,-33.0712,151.5229,93.83
2264,Sunshine,NSW,-33.1162,151.4642,87.44
2264,Mandalong,NSW,-33.1333,151.4333,84.85
2264,Yarrawonga Park,NSW,-33.1009,151.5444,91.37
2264,Morisset,NSW,-33.1,151.5,90.12
2264,Brightwaters,NSW,-33.1145,151.5459,90
2264,Bonnells Bay,NSW,-33.1074,151.5183,89.88
2265,Cooranbong,NSW,-33.0833,151.4333,90.24
2265,Martinsville,NSW,-33.0667,151.4167,91.7
2267,Wangi Wangi,NSW,-33.0833,151.6,95.08
2278,Wakefield,NSW,-32.9511,151.5526,107.39
2278,Killingworth,NSW,-32.9333,151.5667,109.67
2278,Barnsley,NSW,-32.9333,151.5833,110.16
2280,Valentine,NSW,-33.0288,151.6608,102.89
2280,Marks Point,NSW,-33.0552,151.6461,99.65
2280,Belmont,NSW,-33.0333,151.6667,102.66
2280,Croudace Bay,NSW,-33.0049,151.6435,104.68
2280,Floraville,NSW,-33.009,151.6647,105.05
2280,Jewells,NSW,-33.0141,151.6832,105.24
2281,Cams Wharf,NSW,-33.1187,151.6303,92.62
2281,Catherine Hill Bay,NSW,-33.1667,151.6333,87.94
2281,Caves Beach,NSW,-33.1187,151.6303,92.62
2281,Blacksmiths,NSW,-33.0772,151.6523,97.66
2281,Middle Camp,NSW,-33.15,151.6333,89.6
2281,Nords Wharf,NSW,-33.1333,151.6167,90.61
2281,Swansea,NSW,-33.0833,151.6167,95.68
2282,Warners Bay,NSW,-32.9766,151.653,107.93
2282,Eleebana,NSW,-32.9936,151.6354,105.55
2282,Lakelands,NSW,-32.9766,151.653,107.93
2283,Toronto,NSW,-33,151.6,103.69
2283,Balmoral,NSW,-33.0176,151.56,100.58
2283,Fishing Point,NSW,-33.0507,151.5902,98.1
2283,Fassifern,NSW,-32.9833,151.5833,104.9
2283,Kilaben Bay,NSW,-33.0245,151.5873,100.72
2283,Rathmines,NSW,-33.0333,151.6,100.23
2283,Coal Point,NSW,-33.0413,151.6122,99.83
2283,Awaba,NSW,-33.0167,151.55,100.38
2283,Bolton Point,NSW,-33.0004,151.6104,103.99
2283,Carey Bay,NSW,-33.0271,151.6058,101.07
2283,Blackalls Park,NSW,-33.0004,151.5846,103.15
2283,Fennell Bay,NSW,-32.9921,151.6001,104.51
2283,Buttaba,NSW,-33.0509,151.5719,97.47
2283,Arcadia Vale,NSW,-33.0603,151.5758,96.62
2284,Booragul,NSW,-32.962,151.6153,108.15
2284,Teralba,NSW,-32.9667,151.6,107.16
2284,Speers Point,NSW,-32.962,151.6153,108.15
2284,Argenton,NSW,-32.9348,151.6309,111.49
2284,Boolaroo,NSW,-32.95,151.6167,109.44
2284,Woodrising,NSW,-32.9825,151.6052,105.68
2284,Marmong Point,NSW,-32.983,151.6181,106.06
2285,Edgeworth,NSW,-32.9343,151.6405,111.86
2285,Cardiff,NSW,-32.95,151.6667,111.15
2285,Glendale,NSW,-32.9343,151.6405,111.86
2286,Holmesville,NSW,-32.9137,151.5768,112.04
2286,West Wallsend,NSW,-32.9,151.5833,113.67
2287,Summer Hill,NSW,-32.897,151.6562,116.26
2287,Elermore Vale,NSW,-32.9163,151.6755,114.93
2287,Maryland,NSW,-32.897,151.6562,116.26
2287,Wallsend,NSW,-32.9167,151.6667,114.58
2287,Wallsend South,NSW,-32.897,151.6562,116.26
2287,Birmingham Gardens,NSW,-32.8908,151.6908,118.09
2287,Fletcher,NSW,-32.897,151.6562,116.26
2287,Minmi,NSW,-32.8772,151.6178,117.1
2287,Rankin Park,NSW,-32.9284,151.6829,113.95
2289,Adamstown,NSW,-32.9445,151.7073,113.22
2289,Kotara,NSW,-32.95,151.6833,111.75
2289,Adamstown Heights,NSW,-32.9445,151.7073,113.22
2289,Garden Suburb,NSW,-32.9484,151.6834,111.92
2289,Kotara Fair,NSW,-32.9445,151.7073,113.22
2289,Highfields,NSW,-32.9445,151.7073,113.22
2290,Charlestown,NSW,-32.95,151.6667,111.15
2290,Hillsborough,NSW,-32.9871,151.6994,108.6
2290,Tingira Heights,NSW,-32.9972,151.6697,106.44
2290,Mount Hutton,NSW,-32.9871,151.6994,108.6
2290,Kahibah,NSW,-32.9667,151.7167,111.34
2290,Bennetts Green,NSW,-32.9871,151.6994,108.6
2290,Whitebridge,NSW,-32.9833,151.7167,109.67
2290,Dudley,NSW,-32.9871,151.6994,108.6
2290,Redhead,NSW,-33.0167,151.7167,106.33
2290,Gateshead,NSW,-32.9871,151.6994,108.6
2291,The Junction,NSW,-32.9375,151.7596,116
2291,Merewether Heights,NSW,-32.9471,151.7445,114.42
2291,Merewether,NSW,-32.9471,151.7445,114.42
2292,Broadmeadow,NSW,-32.9209,151.7329,116.59
2293,Wickham,NSW,-32.9161,151.7563,118.01
2293,Maryville,NSW,-32.9161,151.7563,118.01
2294,Carrington,NSW,-32.9147,151.7671,118.58
2295,Stockton,NSW,-32.9167,151.7833,119.06
2295,Fern Bay,NSW,-32.8544,151.8103,126.38
2296,Islington,NSW,-32.913,151.7467,117.93
2297,Tighes Hill,NSW,-32.9071,151.7526,118.76
2298,Georgetown,NSW,-32.9044,151.7215,117.83
2298,Waratah West,NSW,-32.9044,151.7215,117.83
2298,Waratah,NSW,-32.9044,151.7215,117.83
2299,Lambton,NSW,-32.9167,151.7,115.77
2299,North Lambton,NSW,-32.9089,151.7024,116.66
2299,Jesmond,NSW,-32.9089,151.7024,116.66
2300,Newcastle East,NSW,-32.9279,151.788,118.14
2300,The Hill,NSW,-32.931,151.7754,117.3
2300,Newcastle,NSW,-32.9264,151.7812,118
2300,Bar Beach,NSW,-32.931,151.7754,117.3
2300,Cooks Hill,NSW,-32.931,151.7754,117.3
2302,Newcastle West,NSW,-32.927,151.7615,117.13
2303,Hamilton East,NSW,-32.9279,151.7465,116.43
2303,Hamilton South,NSW,-32.9279,151.7465,116.43
2303,Hamilton,NSW,-32.9279,151.7465,116.43
2304,Sandgate,NSW,-32.8667,151.7,120.9
2304,Mayfield,NSW,-32.8727,151.7392,121.72
2304,Mayfield East,NSW,-32.9,151.7501,119.38
2304,Kooragang,NSW,-32.8727,151.7392,121.72
2304,Mayfield West,NSW,-32.8905,151.7255,119.39
2304,Mayfield North,NSW,-32.8727,151.7392,121.72
2304,Warabrook,NSW,-32.8879,151.72,119.45
2305,New Lambton Heights,NSW,-32.928,151.7031,114.73
2305,New Lambton,NSW,-32.9239,151.7132,115.53
2305,Kotara East,NSW,-32.928,151.7031,114.73
2306,Windale,NSW,-32.9927,151.6822,107.37
2307,Shortland,NSW,-32.8819,151.6937,119.11
2308,Callaghan,NSW,-32.9111,151.7111,116.75
2308,Newcastle University,NSW,-32.9111,151.7111,116.75
2309,Dangar,NSW,-32.9111,151.7111,116.75
2310,Hunter Region Mc,NSW,-32.5879,151.8955,156.6
2311,Lostock,NSW,-32.2662,151.4762,180.35
2311,East Gresford,NSW,-32.4286,151.5532,163.76
2311,Allynbrook,NSW,-32.2662,151.4762,180.35
2311,Gresford,NSW,-32.427,151.5378,163.66
2311,Halton,NSW,-32.2662,151.4762,180.35
2312,Nabiac,NSW,-32.1,152.3833,225.65
2314,Williamtown Raaf,NSW,-32.5879,151.8955,156.6
2315,Corlette,NSW,-32.7212,152.1068,153.01
2315,Shoal Bay,NSW,-32.7298,152.1513,154.52
2315,Nelson Bay,NSW,-32.7191,152.1067,153.2
2315,Fingal Bay,NSW,-32.7481,152.1701,153.86
2316,Boat Harbour,NSW,-32.7821,152.0996,146.99
2316,Anna Bay,NSW,-32.7667,152.0667,146.72
2316,Bobs Farm,NSW,-32.7675,152.0127,143.97
2317,Salamander Bay,NSW,-32.7158,152.0718,151.76
2317,Soldiers Point,NSW,-32.7,152.0667,153
2318,Campvale,NSW,-32.7829,151.9203,138.17
2318,Fullerton Cove,NSW,-32.841,151.838,128.87
2318,Oyster Cove,NSW,-32.7829,151.9203,138.17
2318,Salt Ash,NSW,-32.7833,151.9167,137.97
2318,Williamtown,NSW,-32.8068,151.8442,132.53
2318,Medowie,NSW,-32.7415,151.8676,140.01
2319,Tanilba Bay,NSW,-32.7332,152.0171,147.45
2319,Lemon Tree Passage,NSW,-32.7332,152.0171,147.45
2319,Mallabula,NSW,-32.7332,152.0171,147.45
2320,Telarah,NSW,-32.7333,151.5333,130.27
2320,Hillsborough,NSW,-32.7164,151.5373,132.18
2320,Rothbury,NSW,-32.738,151.3317,126.66
2320,Maitland North,NSW,-32.7164,151.5373,132.18
2320,Farley,NSW,-32.7333,151.5167,129.91
2320,Pokolbin,NSW,-32.7713,151.291,122.67
2320,Lorn,NSW,-32.7333,151.5667,131.03
2320,Largs,NSW,-32.7025,151.6024,135.21
2320,Maitland,NSW,-32.7333,151.55,130.64
2320,Rutherford,NSW,-32.7167,151.5333,132.06
2320,Bolwarra,NSW,-32.7167,151.5667,132.81
2321,Woodville,NSW,-32.6766,151.6722,139.87
2321,Heddon Greta,NSW,-32.8045,151.5096,122.05
2321,Hinton,NSW,-32.7167,151.65,134.98
2321,Morpeth,NSW,-32.7249,151.6267,133.46
2321,Clarence Town,NSW,-32.5837,151.7796,152.93
2321,Lochinvar,NSW,-32.699,151.4548,132.5
2321,Gillieston Heights,NSW,-32.7664,151.5274,126.56
2321,Raworth,NSW,-32.736,151.6071,131.75
2321,Glen William,NSW,-32.5215,151.7976,160
2322,Black Hill,NSW,-32.8225,151.6371,123.44
2322,Tarro,NSW,-32.8,151.6667,126.71
2322,Lenaghan,NSW,-32.8225,151.6371,123.44
2322,Woodberry,NSW,-32.7937,151.6654,127.33
2322,Thornton,NSW,-32.7833,151.6333,127.46
2322,Tomago,NSW,-32.8184,151.7575,127.93
2322,Hexham,NSW,-32.8333,151.6833,123.78
2322,Beresfield,NSW,-32.8,151.65,126.19
2323,Green Hills,NSW,-32.8708,151.5188,115.1
2323,Mount Vincent,NSW,-32.9174,151.4774,109.14
2323,Metford Dc,NSW,-32.8708,151.5188,115.1
2323,Mulbring,NSW,-32.9,151.4833,111.15
2323,Brunkerville,NSW,-32.8708,151.5188,115.1
2323,Tenambit,NSW,-32.7433,151.6043,130.9
